PREDATOR PREY
Rhizoprionodon_porosus Serranus_tigrinus
Rhizoprionodon_porosus "Diplodus_argenteus caudimacula"
Rhizoprionodon_porosus Synodus_foetens
Rhizoprionodon_porosus Synodus_synodus
Rhizoprionodon_porosus Sphoeroides_spengleri
Holacanthus_ciliaris...84 Microfauna
Holacanthus_ciliaris...84 Polychaetes
Holacanthus_ciliaris...84 Tanaids
Holacanthus_ciliaris...84 Shrimps
Holacanthus_ciliaris...84 Echinoids
Chaetodon_capistratus Symbiotic_algae
Chaetodon_capistratus Microfauna
Chaetodon_capistratus Sea_Fan
Chaetodon_capistratus Sea_anemones
Chaetodon_capistratus Polychaetes
Chaetodon_capistratus Tunicates
Chaetodon_sedentarius Symbiotic_algae
Chaetodon_sedentarius Hydrozoans
Chaetodon_sedentarius Polychaetes
Chaetodon_sedentarius Amphipoda
Chaetodon_sedentarius Shrimps
Chaetodon_striatus Microfauna
Chaetodon_striatus Sea_anemones
Chaetodon_striatus Polychaetes
Chaetodon_striatus Amphipoda
Chaetodon_striatus Tanaids
Chaetodon_striatus Shrimps
Amblycirrhitus_pinos Microfauna
Amblycirrhitus_pinos Polychaetes
Amblycirrhitus_pinos Amphipoda
Amblycirrhitus_pinos Tanaids
Amblycirrhitus_pinos Isopoda
Amblycirrhitus_pinos Shrimps
Amblycirrhitus_pinos Crabs
Labrisomus_guppyi Chitons
Labrisomus_guppyi Gastropoda
Labrisomus_guppyi Isopoda
Labrisomus_guppyi Crabs
Labrisomus_nuchipinnis Gastropoda
Labrisomus_nuchipinnis Polychaetes
Labrisomus_nuchipinnis Amphipoda
Labrisomus_nuchipinnis Shrimps
Labrisomus_nuchipinnis Crabs
Labrisomus_nuchipinnis Ophiuroids
Labrisomus_nuchipinnis Echinoids
Harengula_clupeola Microfauna
Harengula_clupeola Polychaetes
Harengula_humeralis Benthic_algae
Harengula_humeralis Microfauna
Harengula_humeralis Polychaetes
Jenkinsia_lamprotaenia Microfauna
Jenkinsia_lamprotaenia Amphipoda
Opisthonema_oglinum Microfauna
Opisthonema_oglinum Polychaetes
Opisthonema_oglinum Shrimps
Heteroconger_longissimus Microfauna
Dactylopterus_volitans Bivalvia
Dactylopterus_volitans Stomatopods
Dactylopterus_volitans Amphipoda
Dactylopterus_volitans Shrimps
Dactylopterus_volitans Crabs
Dasyatis_americana Sipunculid_worms
Dasyatis_americana Bivalvia
Dasyatis_americana Polychaetes
Dasyatis_americana Stomatopods
Dasyatis_americana Shrimps
Dasyatis_americana Crabs
Dasyatis_americana Hemichordates
Dasyatis_americana Acanthurus_bahianus
Dasyatis_americana Acanthurus_chirugus
Dasyatis_americana Acanthurus_coeruleus
Dasyatis_americana Anchoa_hepsetus
Dasyatis_americana Anocha_lyolepis
Dasyatis_americana Opistognathus_aurifrons
Dasyatis_americana Opistognathus_maxillosus
Dasyatis_americana Opistognathus_whitehurstii
Dasyatis_americana Scorpaena_plumieri
Chilomycterus_antennatus Gastropoda
Chilomycterus_antennatus Isopoda
Chilomycterus_antennatus Shrimps
Chilomycterus_antennatus Hermit_crabs
Chilomycterus_antennatus Crabs
Diodon_holocanthus Gastropoda
Diodon_holocanthus Bivalvia
Diodon_holocanthus Hermit_crabs
Diodon_holocanthus Crabs
Diodon_holocanthus Echinoids
Diodon_hysterix Gastropoda
Diodon_hysterix Bivalvia
Diodon_hysterix Hermit_crabs
Diodon_hysterix Crabs
Diodon_hysterix Echinoids
Inermia_vittata Microfauna
Inermia_vittata Polychaetes
Anchoa_hepsetus Detritus
Anchoa_hepsetus Phytoplankton
Anchoa_hepsetus Microfauna
Anocha_lyolepis Detritus
Anocha_lyolepis Phytoplankton
Anocha_lyolepis Microfauna
Chaetodipterus_faber Benthic_algae
Chaetodipterus_faber Symbiotic_algae
Chaetodipterus_faber Microfauna
Chaetodipterus_faber Sponges
Chaetodipterus_faber Sea_Fan
Chaetodipterus_faber Sea_anemones
Chaetodipterus_faber Stony_corals
Chaetodipterus_faber Polychaetes
Chaetodipterus_faber Amphipoda
Chaetodipterus_faber Holothurians
Fistularia_tabacaria Monacanthus_ciliatus
Fistularia_tabacaria Pseudupeneus_maculatus
Eucinostomus_argenteus Microfauna
Eucinostomus_argenteus Sipunculid_worms
Eucinostomus_argenteus Gastropoda
Eucinostomus_argenteus Bivalvia
Eucinostomus_argenteus Polychaetes
Eucinostomus_argenteus Amphipoda
Eucinostomus_argenteus Tanaids
Eucinostomus_argenteus Shrimps
Eucinostomus_argenteus Crabs
Gerres_cinereus Sipunculid_worms
Gerres_cinereus Gastropoda
Gerres_cinereus Bivalvia
Gerres_cinereus Polychaetes
Gerres_cinereus Stomatopods
Gerres_cinereus Amphipoda
Gerres_cinereus Shrimps
Gerres_cinereus Crabs
Gerres_cinereus Hemichordates
Gerres_cinereus Ophiuroids
Ginglymostoma_cirratum Chitons
Ginglymostoma_cirratum Gastropoda
Ginglymostoma_cirratum Bivalvia
Ginglymostoma_cirratum Scaphopoda
Ginglymostoma_cirratum Squids
Ginglymostoma_cirratum Octopuses
Ginglymostoma_cirratum Shrimps
Ginglymostoma_cirratum Spiny_Lobsters
Ginglymostoma_cirratum Scyllarid_Lobsters
Ginglymostoma_cirratum Crabs
Ginglymostoma_cirratum Echinoids
Ginglymostoma_cirratum Acanthurus_bahianus
Ginglymostoma_cirratum Acanthurus_chirugus
Ginglymostoma_cirratum Acanthurus_coeruleus
Ginglymostoma_cirratum Antennarius_multiocellatus
Ginglymostoma_cirratum Antennarius_striatus
Ginglymostoma_cirratum Phaeoptyx_conklini
Ginglymostoma_cirratum Phaeoptyx_maculatus
Ginglymostoma_cirratum Hypoatherina_harringtonensis
Ginglymostoma_cirratum Atherinomorus_stipes
Ginglymostoma_cirratum Aulostomus_maculatus
Ginglymostoma_cirratum Melichthys_niger
Ginglymostoma_cirratum "Platybelone_argalus argalus"
Ginglymostoma_cirratum Strongylura_timucu
Ginglymostoma_cirratum Ophioblennius_atlanticus
Ginglymostoma_cirratum Scartella_cristata
Ginglymostoma_cirratum Bothus_ocellatus
Ginglymostoma_cirratum Parablennius_marmoreus...69
Ginglymostoma_cirratum Selar_crumenophthalmus
Ginglymostoma_cirratum Holacanthus_ciliaris...84
Ginglymostoma_cirratum Chaetodon_capistratus
Ginglymostoma_cirratum Chaetodon_sedentarius
Ginglymostoma_cirratum Chaetodon_striatus
Ginglymostoma_cirratum Amblycirrhitus_pinos
Ginglymostoma_cirratum Labrisomus_nuchipinnis
Ginglymostoma_cirratum Harengula_clupeola
Ginglymostoma_cirratum Harengula_humeralis
Ginglymostoma_cirratum Jenkinsia_lamprotaenia
Ginglymostoma_cirratum Opisthonema_oglinum
Ginglymostoma_cirratum Heteroconger_longissimus
Ginglymostoma_cirratum Inermia_vittata
Ginglymostoma_cirratum Anchoa_hepsetus
Ginglymostoma_cirratum Anocha_lyolepis
Ginglymostoma_cirratum Eucinostomus_argenteus
Ginglymostoma_cirratum Gerres_cinereus
Ginglymostoma_cirratum Gramma_loreto
Ginglymostoma_cirratum Gramma_melacara
Ginglymostoma_cirratum Rypticus_saponaceus
Ginglymostoma_cirratum Anisotremus_virginicus
Ginglymostoma_cirratum Haemulon_aurolineatum
Ginglymostoma_cirratum Haemulon_carbonarium
Ginglymostoma_cirratum Haemulon_chrysargyreum
Ginglymostoma_cirratum Haemulon_flavolineatum
Ginglymostoma_cirratum Hemiramphus_balao
Ginglymostoma_cirratum Hemiramphus_brasiliensis
Ginglymostoma_cirratum Holocentrus_ascensionis
Ginglymostoma_cirratum Holocentrus_coruscus
Ginglymostoma_cirratum Neoniphon_marianus
Ginglymostoma_cirratum Holocentrus_rufus
Ginglymostoma_cirratum Sargocentron_vexillarium
Ginglymostoma_cirratum Myripristis_jacobus
Ginglymostoma_cirratum Clepticus_parrae
Ginglymostoma_cirratum Halichoeres_bivittatus
Ginglymostoma_cirratum Halichoeres_garnoti
Ginglymostoma_cirratum Halichoeres_maculipinna
Ginglymostoma_cirratum Halichoeres_radiatus
Ginglymostoma_cirratum Xyrichtys_novacula
Ginglymostoma_cirratum Xyrichtys_splendens
Ginglymostoma_cirratum Thalassoma_bifasciatum
Ginglymostoma_cirratum Lutjanus_mahagoni
Ginglymostoma_cirratum Cantherhines_pullus
Ginglymostoma_cirratum Monacanthus_ciliatus
Ginglymostoma_cirratum Mugil_curema
Ginglymostoma_cirratum Mulloidichthys_martinicus
Ginglymostoma_cirratum Pseudupeneus_maculatus
Ginglymostoma_cirratum Echidna_catenata
Ginglymostoma_cirratum Gymnothorax_moringa
Ginglymostoma_cirratum Myrichthys_breviceps
Ginglymostoma_cirratum Myrichthys_ocellatus
Ginglymostoma_cirratum Opistognathus_aurifrons
Ginglymostoma_cirratum Opistognathus_maxillosus
Ginglymostoma_cirratum Pempheris_schomburki
Ginglymostoma_cirratum Abudefduf_saxatilis
Ginglymostoma_cirratum Abudefduf_tauru
Ginglymostoma_cirratum Chromis_cyanea
Ginglymostoma_cirratum Chromis_multilineata
Ginglymostoma_cirratum Microspathodon_chrysurus
Ginglymostoma_cirratum Stegastes_fuscus
Ginglymostoma_cirratum Stegastes_leucostictus
Ginglymostoma_cirratum Stegastes_planifrons
Ginglymostoma_cirratum Stegastes_variabillis
Ginglymostoma_cirratum Heteropriacanthus_cruentatus
Ginglymostoma_cirratum Scarus_iserti
Ginglymostoma_cirratum Sparisoma_aurofrenatum
Ginglymostoma_cirratum Sparisoma_radians
Ginglymostoma_cirratum Equetus_lanceolatus
Ginglymostoma_cirratum Equetus_punctatus
Ginglymostoma_cirratum Odontoscion_dentex
Ginglymostoma_cirratum Pareques_acuminatus
Ginglymostoma_cirratum Scorpaena_grandicornis
Ginglymostoma_cirratum Scorpaenodes_caribbaeus
Ginglymostoma_cirratum Cephalopholis_cruentata
Ginglymostoma_cirratum Cephalopholis_fulva
Ginglymostoma_cirratum Hypoplectrus_aberrans
Ginglymostoma_cirratum Hypoplectrus_chlorurus
Ginglymostoma_cirratum Hypoplectrus_nigricans
Ginglymostoma_cirratum Hypoplectrus_puella
Ginglymostoma_cirratum Serranus_tigrinus
Ginglymostoma_cirratum "Diplodus_argenteus caudimacula"
Ginglymostoma_cirratum Synodus_synodus
Ginglymostoma_cirratum Canthigaster_rostrata
Ginglymostoma_cirratum Sphoeroides_spengleri
Coryphopterus_glaucofraenum Detritus
Coryphopterus_glaucofraenum Benthic_algae
Coryphopterus_glaucofraenum Microfauna
Coryphopterus_glaucofraenum Bivalvia
Coryphopterus_glaucofraenum Ophiuroids
Gnatholepis_thompsoni Detritus
Gnatholepis_thompsoni Benthic_algae
Gnatholepis_thompsoni Microfauna
Gnatholepis_thompsoni Amphipoda
Elacatinus_evelynae Isopoda
Gramma_loreto Microfauna
Gramma_melacara Microfauna
Rypticus_saponaceus Stomatopods
Rypticus_saponaceus Shrimps
Rypticus_saponaceus Crabs
Rypticus_saponaceus Coryphopterus_glaucofraenum
Rypticus_saponaceus Gnatholepis_thompsoni
Rypticus_saponaceus Elacatinus_evelynae
Rypticus_saponaceus Halichoeres_poeyi
Rypticus_saponaceus Thalassoma_bifasciatum
Anisotremus_surinamensis Gastropoda
Anisotremus_surinamensis Bivalvia
Anisotremus_surinamensis Stomatopods
Anisotremus_surinamensis Shrimps
Anisotremus_surinamensis Hermit_crabs
Anisotremus_surinamensis Crabs
Anisotremus_surinamensis Asteroids
Anisotremus_surinamensis Ophiuroids
Anisotremus_surinamensis Echinoids
Anisotremus_virginicus Zooplankton
Anisotremus_virginicus Microfauna
Anisotremus_virginicus Sipunculid_worms
Anisotremus_virginicus Chitons
Anisotremus_virginicus Gastropoda
Anisotremus_virginicus Bivalvia
Anisotremus_virginicus Scaphopoda
Anisotremus_virginicus Polychaetes
Anisotremus_virginicus Stomatopods
Anisotremus_virginicus Amphipoda
Anisotremus_virginicus Tanaids
Anisotremus_virginicus Isopoda
Anisotremus_virginicus Shrimps
Anisotremus_virginicus Hermit_crabs
Anisotremus_virginicus Crabs
Anisotremus_virginicus Ophiuroids
Haemulon_album Sponges
Haemulon_album Bryozoans
Haemulon_album Sipunculid_worms
Haemulon_album Priapuloids
Haemulon_album Chitons
Haemulon_album Gastropoda
Haemulon_album Bivalvia
Haemulon_album Scaphopoda
Haemulon_album Polychaetes
Haemulon_album Echiuroids
Haemulon_album Stomatopods
Haemulon_album Amphipoda
Haemulon_album Shrimps
Haemulon_album Hermit_crabs
Haemulon_album Crabs
Haemulon_album Hemichordates
Haemulon_album Ophiuroids
Haemulon_album Echinoids
Haemulon_album Monacanthus_ciliatus
Haemulon_aurolineatum Microfauna
Haemulon_aurolineatum Gastropoda
Haemulon_aurolineatum Bivalvia
Haemulon_aurolineatum Scaphopoda
Haemulon_aurolineatum Polychaetes
Haemulon_aurolineatum Amphipoda
Haemulon_aurolineatum Tanaids
Haemulon_aurolineatum Isopoda
Haemulon_aurolineatum Shrimps
Haemulon_aurolineatum Hermit_crabs
Haemulon_aurolineatum Crabs
Haemulon_carbonarium Microfauna
Haemulon_carbonarium Sipunculid_worms
Haemulon_carbonarium Chitons
Haemulon_carbonarium Gastropoda
Haemulon_carbonarium Polychaetes
Haemulon_carbonarium Barnacles
Haemulon_carbonarium Amphipoda
Haemulon_carbonarium Shrimps
Haemulon_carbonarium Crabs
Haemulon_carbonarium Ophiuroids
Haemulon_carbonarium Echinoids
Haemulon_carbonarium Entomacrodus_nigricans
Haemulon_carbonarium Ophioblennius_atlanticus
Haemulon_carbonarium Parablennius_marmoreus...62
Haemulon_carbonarium Scartella_cristata
Haemulon_chrysargyreum Microfauna
Haemulon_chrysargyreum Sipunculid_worms
Haemulon_chrysargyreum Gastropoda
Haemulon_chrysargyreum Bivalvia
Haemulon_chrysargyreum Squids
Haemulon_chrysargyreum Octopuses
Haemulon_chrysargyreum Polychaetes
Haemulon_chrysargyreum Stomatopods
Haemulon_chrysargyreum Amphipoda
Haemulon_chrysargyreum Isopoda
Haemulon_chrysargyreum Shrimps
Haemulon_chrysargyreum Hermit_crabs
Haemulon_chrysargyreum Crabs
Haemulon_flavolineatum Sipunculid_worms
Haemulon_flavolineatum Chitons
Haemulon_flavolineatum Gastropoda
Haemulon_flavolineatum Bivalvia
Haemulon_flavolineatum Scaphopoda
Haemulon_flavolineatum Octopuses
Haemulon_flavolineatum Polychaetes
Haemulon_flavolineatum Stomatopods
Haemulon_flavolineatum Amphipoda
Haemulon_flavolineatum Isopoda
Haemulon_flavolineatum Shrimps
Haemulon_flavolineatum Hermit_crabs
Haemulon_flavolineatum Crabs
Haemulon_flavolineatum Ophiuroids
Haemulon_flavolineatum Echinoids
Haemulon_flavolineatum Holothurians
Haemulon_macrostomum Crabs
Haemulon_macrostomum Echinoids
Haemulon_parrai Sea_anemones
Haemulon_parrai Gastropoda
Haemulon_parrai Bivalvia
Haemulon_parrai Scaphopoda
Haemulon_parrai Polychaetes
Haemulon_parrai Stomatopods
Haemulon_parrai Amphipoda
Haemulon_parrai Isopoda
Haemulon_parrai Shrimps
Haemulon_parrai Crabs
Haemulon_parrai Ophiuroids
Haemulon_parrai Holothurians
Haemulon_plumieri Sipunculid_worms
Haemulon_plumieri Chitons
Haemulon_plumieri Gastropoda
Haemulon_plumieri Bivalvia
Haemulon_plumieri Polychaetes
Haemulon_plumieri Amphipoda
Haemulon_plumieri Tanaids
Haemulon_plumieri Shrimps
Haemulon_plumieri Crabs
Haemulon_plumieri Hemichordates
Haemulon_plumieri Ophiuroids
Haemulon_plumieri Echinoids
Haemulon_plumieri Holothurians
Haemulon_sciurus Microfauna
Haemulon_sciurus Bryozoans
Haemulon_sciurus Sipunculid_worms
Haemulon_sciurus Gastropoda
Haemulon_sciurus Bivalvia
Haemulon_sciurus Scaphopoda
Haemulon_sciurus Octopuses
Haemulon_sciurus Polychaetes
Haemulon_sciurus Stomatopods
Haemulon_sciurus Amphipoda
Haemulon_sciurus Tanaids
Haemulon_sciurus Isopoda
Haemulon_sciurus Shrimps
Haemulon_sciurus Crabs
Haemulon_sciurus Ophiuroids
Haemulon_sciurus Echinoids
Hemiramphus_balao Microfauna
Hemiramphus_balao Polychaetes
Hemiramphus_balao Jenkinsia_lamprotaenia
Hemiramphus_brasiliensis Benthic_algae
Hemiramphus_brasiliensis Jenkinsia_lamprotaenia
Holocentrus_ascensionis Gastropoda
Holocentrus_ascensionis Polychaetes
Holocentrus_ascensionis Isopoda
Holocentrus_ascensionis Shrimps
Holocentrus_ascensionis Crabs
Holocentrus_coruscus Shrimps
Holocentrus_coruscus Crabs
Neoniphon_marianus Microfauna
Neoniphon_marianus Shrimps
Neoniphon_marianus Crabs
Holocentrus_rufus Microfauna
Holocentrus_rufus Chitons
Holocentrus_rufus Gastropoda
Holocentrus_rufus Polychaetes
Holocentrus_rufus Stomatopods
Holocentrus_rufus Isopoda
Holocentrus_rufus Shrimps
Holocentrus_rufus Crabs
Holocentrus_rufus Ophiuroids
Sargocentron_vexillarium Microfauna
Sargocentron_vexillarium Chitons
Sargocentron_vexillarium Gastropoda
Sargocentron_vexillarium Polychaetes
Sargocentron_vexillarium Isopoda
Sargocentron_vexillarium Shrimps
Sargocentron_vexillarium Crabs
Sargocentron_vexillarium Acanthurus_bahianus
Sargocentron_vexillarium Acanthurus_chirugus
Sargocentron_vexillarium Acanthurus_coeruleus
Myripristis_jacobus Microfauna
Myripristis_jacobus Polychaetes
Myripristis_jacobus Amphipoda
Myripristis_jacobus Isopoda
Myripristis_jacobus Shrimps
Myripristis_jacobus Crabs
Kyphosus_incisor Benthic_algae
Kyphosus_sectarix Benthic_algae
Bodianus_rufus Chitons
Bodianus_rufus Gastropoda
Bodianus_rufus Bivalvia
Bodianus_rufus Polychaetes
Bodianus_rufus Stomatopods
Bodianus_rufus Isopoda
Bodianus_rufus Shrimps
Bodianus_rufus Hermit_crabs
Bodianus_rufus Crabs
Bodianus_rufus Ophiuroids
Bodianus_rufus Echinoids
Clepticus_parrae Microfauna
Halichoeres_bivittatus Zooplankton
Halichoeres_bivittatus Chitons
Halichoeres_bivittatus Gastropoda
Halichoeres_bivittatus Bivalvia
Halichoeres_bivittatus Polychaetes
Halichoeres_bivittatus Stomatopods
Halichoeres_bivittatus Shrimps
Halichoeres_bivittatus Hermit_crabs
Halichoeres_bivittatus Crabs
Halichoeres_bivittatus Ophiuroids
Halichoeres_bivittatus Echinoids
Halichoeres_garnoti Sipunculid_worms
Halichoeres_garnoti Chitons
Halichoeres_garnoti Gastropoda
Halichoeres_garnoti Bivalvia
Halichoeres_garnoti Polychaetes
Halichoeres_garnoti Shrimps
Halichoeres_garnoti Hermit_crabs
Halichoeres_garnoti Crabs
Halichoeres_garnoti Ophiuroids
Halichoeres_garnoti Echinoids
Halichoeres_maculipinna Microfauna
Halichoeres_maculipinna Sipunculid_worms
Halichoeres_maculipinna Chitons
Halichoeres_maculipinna Gastropoda
Halichoeres_maculipinna Bivalvia
Halichoeres_maculipinna Scaphopoda
Halichoeres_maculipinna Octopuses
Halichoeres_maculipinna Polychaetes
Halichoeres_maculipinna Amphipoda
Halichoeres_maculipinna Tanaids
Halichoeres_maculipinna Isopoda
Halichoeres_maculipinna Shrimps
Halichoeres_maculipinna Crabs
Halichoeres_poeyi Sipunculid_worms
Halichoeres_poeyi Chitons
Halichoeres_poeyi Gastropoda
Halichoeres_poeyi Bivalvia
Halichoeres_poeyi Polychaetes
Halichoeres_poeyi Stomatopods
Halichoeres_poeyi Isopoda
Halichoeres_poeyi Hermit_crabs
Halichoeres_poeyi Crabs
Halichoeres_poeyi Ophiuroids
Halichoeres_poeyi Echinoids
Halichoeres_poeyi Holothurians
Halichoeres_radiatus Chitons
Halichoeres_radiatus Gastropoda
Halichoeres_radiatus Bivalvia
Halichoeres_radiatus Polychaetes
Halichoeres_radiatus Stomatopods
Halichoeres_radiatus Hermit_crabs
Halichoeres_radiatus Crabs
Halichoeres_radiatus Ophiuroids
Halichoeres_radiatus Echinoids
Xyrichtys_novacula Gastropoda
Xyrichtys_novacula Bivalvia
Xyrichtys_novacula Scaphopoda
Xyrichtys_novacula Polychaetes
Xyrichtys_novacula Amphipoda
Xyrichtys_novacula Isopoda
Xyrichtys_novacula Shrimps
Xyrichtys_splendens Microfauna
Xyrichtys_splendens Gastropoda
Xyrichtys_splendens Bivalvia
Xyrichtys_splendens Amphipoda
Xyrichtys_splendens Isopoda
Lachnolaimus_maximus Gastropoda
Lachnolaimus_maximus Bivalvia
Lachnolaimus_maximus Scaphopoda
Lachnolaimus_maximus Barnacles
Lachnolaimus_maximus Amphipoda
Lachnolaimus_maximus Hermit_crabs
Lachnolaimus_maximus Crabs
Lachnolaimus_maximus Echinoids
Thalassoma_bifasciatum Microfauna
Thalassoma_bifasciatum Gastropoda
Thalassoma_bifasciatum Polychaetes
Thalassoma_bifasciatum Pycnogonids
Thalassoma_bifasciatum Tanaids
Thalassoma_bifasciatum Isopoda
Thalassoma_bifasciatum Shrimps
Thalassoma_bifasciatum Crabs
Thalassoma_bifasciatum Ophiuroids
Thalassoma_bifasciatum Echinoids
Lutjanus_analis Gastropoda
Lutjanus_analis Octopuses
Lutjanus_analis Stomatopods
Lutjanus_analis Shrimps
Lutjanus_analis Spiny_Lobsters
Lutjanus_analis Hermit_crabs
Lutjanus_analis Crabs
Lutjanus_analis Acanthurus_bahianus
Lutjanus_analis Diodon_holocanthus
Lutjanus_analis Diodon_hysterix
Lutjanus_analis Fistularia_tabacaria
Lutjanus_analis Coryphopterus_glaucofraenum
Lutjanus_analis Gnatholepis_thompsoni
Lutjanus_analis Elacatinus_evelynae
Lutjanus_analis Haemulon_aurolineatum
Lutjanus_analis Haemulon_flavolineatum
Lutjanus_analis Haemulon_plumieri
Lutjanus_analis Holocentrus_ascensionis
Lutjanus_analis Halichoeres_garnoti
Lutjanus_analis Malacanthus_plumieri
Lutjanus_analis Monacanthus_ciliatus
Lutjanus_analis Pseudupeneus_maculatus
Lutjanus_analis Scarus_vetula
Lutjanus_analis Scorpaena_plumieri
Lutjanus_analis Sphoeroides_spengleri
Lutjanus_apodus Gastropoda
Lutjanus_apodus Octopuses
Lutjanus_apodus Stomatopods
Lutjanus_apodus Shrimps
Lutjanus_apodus Crabs
Lutjanus_apodus Hypoatherina_harringtonensis
Lutjanus_apodus Atherinomorus_stipes
Lutjanus_apodus Aulostomus_maculatus
Lutjanus_apodus Jenkinsia_lamprotaenia
Lutjanus_apodus Haemulon_album
Lutjanus_apodus Haemulon_aurolineatum
Lutjanus_apodus Haemulon_carbonarium
Lutjanus_apodus Haemulon_chrysargyreum
Lutjanus_apodus Haemulon_flavolineatum
Lutjanus_apodus Haemulon_macrostomum
Lutjanus_apodus Haemulon_parrai
Lutjanus_apodus Haemulon_plumieri
Lutjanus_apodus Haemulon_sciurus
Lutjanus_apodus Bodianus_rufus
Lutjanus_apodus Cantherhines_pullus
Lutjanus_apodus Gymnothorax_moringa
Lutjanus_apodus Chromis_multilineata
Lutjanus_apodus Stegastes_fuscus
Lutjanus_apodus Scarus_coelestinus
Lutjanus_apodus Scarus_iserti
Lutjanus_apodus Scarus_guacamaia
Lutjanus_apodus Scarus_taeniopterus
Lutjanus_apodus Scarus_vetula
Lutjanus_apodus Sparisoma_aurofrenatum
Lutjanus_apodus Sparisoma_chrysopterum
Lutjanus_apodus Sparisoma_radians
Lutjanus_apodus Sparisoma_rubripinne
Lutjanus_apodus Sparisoma_viride
Lutjanus_apodus Scorpaena_brasiliensis
Lutjanus_apodus Scorpaena_grandicornis
Lutjanus_apodus Scorpaena_inermis
Lutjanus_apodus Scorpaena_plumieri
Lutjanus_apodus Scorpaenodes_caribbaeus
Lutjanus_apodus Alphestes_afer
Lutjanus_apodus Cephalopholis_cruentata
Lutjanus_apodus Cephalopholis_fulva
Lutjanus_apodus Hypoplectrus_aberrans
Lutjanus_apodus Hypoplectrus_chlorurus
Lutjanus_apodus Hypoplectrus_nigricans
Lutjanus_apodus Hypoplectrus_puella
Lutjanus_apodus Serranus_tigrinus
Lutjanus_cyanopterus Harengula_clupeola
Lutjanus_cyanopterus Harengula_humeralis
Lutjanus_cyanopterus Jenkinsia_lamprotaenia
Lutjanus_cyanopterus Opisthonema_oglinum
Lutjanus_cyanopterus Diodon_holocanthus
Lutjanus_cyanopterus Diodon_hysterix
Lutjanus_cyanopterus Haemulon_aurolineatum
Lutjanus_cyanopterus Haemulon_sciurus
Lutjanus_cyanopterus Scarus_coelestinus
Lutjanus_cyanopterus Scarus_iserti
Lutjanus_cyanopterus Scarus_guacamaia
Lutjanus_cyanopterus Scarus_taeniopterus
Lutjanus_cyanopterus Scarus_vetula
Lutjanus_cyanopterus Sparisoma_aurofrenatum
Lutjanus_cyanopterus Sparisoma_chrysopterum
Lutjanus_cyanopterus Sparisoma_radians
Lutjanus_cyanopterus Sparisoma_rubripinne
Lutjanus_cyanopterus Sparisoma_viride
Lutjanus_griseus Gastropoda
Lutjanus_griseus Shrimps
Lutjanus_griseus Scyllarid_Lobsters
Lutjanus_griseus Crabs
Lutjanus_griseus Jenkinsia_lamprotaenia
Lutjanus_jocu Microfauna
Lutjanus_jocu Gastropoda
Lutjanus_jocu Squids
Lutjanus_jocu Octopuses
Lutjanus_jocu Spiny_Lobsters
Lutjanus_jocu Scyllarid_Lobsters
Lutjanus_jocu Crabs
Lutjanus_jocu Hypoatherina_harringtonensis
Lutjanus_jocu Atherinomorus_stipes
Lutjanus_jocu Aulostomus_maculatus
Lutjanus_jocu Melichthys_niger
Lutjanus_jocu Jenkinsia_lamprotaenia
Lutjanus_jocu Opisthonema_oglinum
Lutjanus_jocu Haemulon_album
Lutjanus_jocu Haemulon_aurolineatum
Lutjanus_jocu Haemulon_carbonarium
Lutjanus_jocu Haemulon_chrysargyreum
Lutjanus_jocu Haemulon_flavolineatum
Lutjanus_jocu Haemulon_macrostomum
Lutjanus_jocu Haemulon_parrai
Lutjanus_jocu Haemulon_plumieri
Lutjanus_jocu Haemulon_sciurus
Lutjanus_jocu Holocentrus_ascensionis
Lutjanus_jocu Holocentrus_coruscus
Lutjanus_jocu Neoniphon_marianus
Lutjanus_jocu Holocentrus_rufus
Lutjanus_jocu Sargocentron_vexillarium
Lutjanus_jocu Myripristis_jacobus
Lutjanus_jocu Clepticus_parrae
Lutjanus_jocu Pseudupeneus_maculatus
Lutjanus_jocu Gymnothorax_moringa
Lutjanus_jocu Myrichthys_breviceps
Lutjanus_jocu Myrichthys_ocellatus
Lutjanus_jocu Ophichthus_ophis
Lutjanus_jocu Holacanthus_tricolor
Lutjanus_jocu Scarus_coelestinus
Lutjanus_jocu Scarus_iserti
Lutjanus_jocu Scarus_guacamaia
Lutjanus_jocu Scarus_taeniopterus
Lutjanus_jocu Scarus_vetula
Lutjanus_jocu Sparisoma_aurofrenatum
Lutjanus_jocu Sparisoma_chrysopterum
Lutjanus_jocu Sparisoma_radians
Lutjanus_jocu Sparisoma_rubripinne
Lutjanus_jocu Sparisoma_viride
Lutjanus_jocu Cephalopholis_cruentata
Lutjanus_jocu Cephalopholis_fulva
Lutjanus_mahagoni Octopuses
Lutjanus_mahagoni Shrimps
Lutjanus_mahagoni Crabs
Lutjanus_mahagoni Hypoatherina_harringtonensis
Lutjanus_mahagoni Atherinomorus_stipes
Lutjanus_mahagoni Holocentrus_ascensionis
Lutjanus_mahagoni Holocentrus_coruscus
Lutjanus_mahagoni Neoniphon_marianus
Lutjanus_mahagoni Holocentrus_rufus
Lutjanus_mahagoni Sargocentron_vexillarium
Lutjanus_mahagoni Myripristis_jacobus
Lutjanus_mahagoni Synodus_foetens
Lutjanus_mahagoni Synodus_intermedius
Lutjanus_mahagoni Synodus_synodus
Lutjanus_synagris Benthic_algae
Lutjanus_synagris Sponges
Lutjanus_synagris Chitons
Lutjanus_synagris Gastropoda
